date,Account,num_trades,daily_pnl,total_volume_usd,avg_trade_size,wins,losses,closed_trades_count,win_rate,long_short_ratio,sentiment_value,sentiment_class,frequency_segment,volume_segment
2024-04-05,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,79,5296.433789,305295.15,3723.111585365854,75,0,75,1.0,0.09333333333333334,79,Extreme Greed,Frequent,Low Volume
2024-04-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,3,965.5522159999999,25965.08,3245.635,8,0,8,1.0,0.0,79,Extreme Greed,Frequent,Low Volume
2024-04-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5,236.33513399999998,68223.67,4263.979375,4,0,4,1.0,0.0,75,Extreme Greed,Frequent,High Volume
2024-04-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2,0.0,49988.14,2173.397391304348,0,0,0,,0.0,78,Extreme Greed,Frequent,High Volume
2024-04-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5,0.0,163166.37,5827.370357142857,0,0,0,,0.0,76,Extreme Greed,Frequent,High Volume
2024-04-08,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,1218.4267,48774.27,24387.135,1,0,1,1.0,1.0,76,Extreme Greed,Frequent,Low Volume
2024-04-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1,0.0,57063.840000000004,19021.280000000002,0,0,0,,0.0,80,Extreme Greed,Frequent,High Volume
2024-04-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5,5207.443414,351735.97,8578.926097560974,36,0,36,1.0,40.0,78,Extreme Greed,Frequent,High Volume
2024-04-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5,389.743164,76400.96,4775.06,2,0,2,1.0,7.0,76,Extreme Greed,Frequent,High Volume
2024-04-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5,0.0,149909.08000000002,7138.52761904762,0,0,0,,21.0,79,Extreme Greed,Frequent,High Volume
2024-04-12,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,63,2237.798674,261851.91,2815.611935483871,71,15,86,0.8255813953488372,0.08139534883720931,79,Extreme Greed,Frequent,Low Volume
2024-04-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1,-2830.444513,30327.6,2021.84,0,15,15,0.0,15.0,79,Extreme Greed,Frequent,Low Volume
2024-04-13,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5,0.0,156188.7,8677.150000000001,0,0,0,,18.0,72,Greed,Frequent,High Volume
2024-04-13,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,41,6621.451755,330222.55,4651.021830985916,61,0,61,1.0,0.6511627906976745,72,Greed,Frequent,Low Volume
2024-04-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,6,-36565.98544,588765.94,9199.4678125,3,38,41,0.07317073170731707,0.5609756097560976,72,Greed,Frequent,High Volume
2024-04-14,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,38,461.97292000000004,70396.23,1637.1216279069768,30,3,33,0.9090909090909091,1.15,72,Greed,Frequent,Low Volume
2024-04-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1,0.0,50013.950000000004,16671.31666666667,0,0,0,,3.0,74,Greed,Frequent,High Volume
2024-04-15,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,38,3774.08872,241097.24,6344.664210526315,35,0,35,1.0,0.6521739130434783,74,Greed,Frequent,Low Volume
2024-04-16,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,1,0.0,91.08,91.08,0,0,0,,0.0,65,Greed,Infrequent,Low Volume
2024-04-16,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,44,2467.702221,181816.09,3952.523695652174,43,0,43,1.0,2.066666666666667,65,Greed,Frequent,Low Volume
2024-04-17,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,8,2441.4683999999997,97562.99,6968.785000000001,13,0,13,1.0,13.0,67,Greed,Frequent,Low Volume
2024-04-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,6,1946.4454620000001,337257.92000000004,9635.940571428573,27,0,27,1.0,0.16666666666666666,66,Greed,Frequent,High Volume
2024-04-20,0x430f09841d65beb3f27765503d0f850b8bce7713,11,0.0,48733.65,2436.6825,0,0,0,,20.0,66,Greed,Infrequent,Low Volume
2024-04-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1,0.0,11999.59,5999.795,0,0,0,,0.0,66,Greed,Frequent,High Volume
2024-04-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3,0.0,47993.61,5332.623333333333,0,0,0,,0.0,73,Greed,Frequent,High Volume
2024-04-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,8,759.2148159999999,192658.47,3567.7494444444446,31,0,31,1.0,1.8421052631578947,71,Greed,Frequent,High Volume
2024-04-23,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,12,360.32138,40396.43,3366.369166666667,4,0,4,1.0,0.2,71,Greed,Frequent,Low Volume
2024-04-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,10,279.185907,141275.24,7063.762,6,1,7,0.8571428571428571,1.8571428571428572,72,Greed,Frequent,High Volume
2024-04-25,0x430f09841d65beb3f27765503d0f850b8bce7713,7,0.0,51261.869999999995,753.8510294117647,0,0,0,,68.0,72,Greed,Infrequent,Low Volume
2024-04-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3,0.0,68979.14,11496.523333333333,0,0,0,,6.0,72,Greed,Frequent,High Volume
2024-04-26,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1,0.0,4988.290000000001,1662.7633333333335,0,0,0,,0.0,70,Greed,Frequent,Low Volume
2024-04-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3,4281.488139,154264.47,5713.498888888889,19,0,19,1.0,0.0,67,Greed,Frequent,High Volume
2024-04-28,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2,0.0,26999.41,3374.92625,0,0,0,,0.0,65,Greed,Frequent,High Volume
2024-04-28,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,4,0.0,16986.19,339.7238,0,0,0,,0.0,65,Greed,Frequent,Low Volume
2024-04-29,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5,526.9338359999999,104475.19,3370.167419354839,17,0,17,1.0,3.4285714285714284,67,Greed,Frequent,High Volume
2024-04-29,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1,0.0,4223.82,301.70142857142855,0,0,0,,0.0,67,Greed,Frequent,Low Volume
2024-04-30,0x4f93fead39b70a1824f981a54d4e55b278e9f760,6,0.0,125018.75,5209.114583333333,0,0,0,,24.0,67,Greed,Frequent,High Volume
2024-05-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3,0.0,87025.45,6216.103571428571,0,0,0,,14.0,54,Neutral,Frequent,High Volume
2024-05-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4,5319.861625,277373.29,12059.708260869564,16,0,16,1.0,0.0,48,Neutral,Frequent,High Volume
2024-05-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,6,-13.844579999999999,330.51,47.215714285714284,1,2,3,0.3333333333333333,0.75,48,Neutral,Frequent,Low Volume
2024-05-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1,0.0,4978.85,829.8083333333334,0,0,0,,0.0,48,Neutral,Frequent,Low Volume
2024-05-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3,0.0,53999.340000000004,8999.890000000001,0,0,0,,0.0,67,Greed,Frequent,High Volume
2024-05-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1,0.0,4999.41,1666.47,0,0,0,,0.0,67,Greed,Frequent,Low Volume
2024-05-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1,0.0,23986.050000000003,5996.512500000001,0,0,0,,0.0,69,Greed,Frequent,High Volume
2024-05-05,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,0.916,82.3,41.15,1,0,1,1.0,1.0,69,Greed,Frequent,Low Volume
2024-05-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5,968.59038,206016.43,22890.714444444442,4,0,4,1.0,8.0,71,Greed,Frequent,High Volume
2024-05-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4,656.21704,98901.26000000001,9890.126,7,0,7,1.0,0.6666666666666666,68,Greed,Frequent,High Volume
2024-05-07,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1,0.0,47.59,47.59,0,0,0,,0.0,68,Greed,Frequent,Low Volume
2024-05-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2,227.320653,9768.73,1395.532857142857,2,0,2,1.0,0.4,68,Greed,Frequent,Low Volume
2024-05-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4,0.0,65834.19,6583.419,0,0,0,,10.0,64,Greed,Frequent,High Volume
2024-05-08,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3,1.56576,139.38,46.46,1,1,2,0.5,2.0,64,Greed,Frequent,Low Volume
2024-05-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5,1147.595856,216990.58,8679.6232,11,0,11,1.0,0.5625,55,Greed,Frequent,High Volume
2024-05-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1,0.0,4975.54,1658.5133333333333,0,0,0,,0.0,55,Greed,Frequent,Low Volume
2024-05-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7,2101.741695,156882.0,7131.0,6,0,6,1.0,2.6666666666666665,66,Greed,Frequent,High Volume
2024-05-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1,251.604742,63248.95,7027.661111111111,9,0,9,1.0,0.0,53,Neutral,Frequent,High Volume
2024-05-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3,0.0,45004.64,4500.464,0,0,0,,10.0,56,Greed,Frequent,High Volume
2024-05-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,4,0.0,10174.92,782.6861538461538,0,0,0,,1.1666666666666667,56,Greed,Frequent,Low Volume
2024-05-13,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7,2136.853859,188144.09,7525.7636,10,0,10,1.0,0.25,57,Greed,Frequent,High Volume
2024-05-13,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1,0.0,4974.81,1658.2700000000002,0,0,0,,0.0,57,Greed,Frequent,Low Volume
2024-05-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5,1150.5233050000002,145853.4,6341.452173913043,4,0,4,1.0,23.0,66,Greed,Frequent,High Volume
2024-05-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7,948.970582,234922.57,6525.626944444444,17,0,17,1.0,0.44,64,Greed,Frequent,High Volume
2024-05-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,6,214.5898,158780.89,6615.870416666668,5,0,5,1.0,1.4,70,Greed,Frequent,High Volume
2024-05-16,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1,0.0,3840.0699999999997,1280.0233333333333,0,0,0,,0.0,70,Greed,Frequent,Low Volume
2024-05-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3,3522.3946610000003,126303.14,5052.1256,16,0,16,1.0,0.3888888888888889,73,Greed,Frequent,High Volume
2024-05-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1,0.0,29998.09,3749.76125,0,0,0,,8.0,72,Greed,Frequent,High Volume
2024-05-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2,0.0,33003.4,4714.771428571429,0,0,0,,7.0,70,Greed,Frequent,High Volume
2024-05-20,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1,-74.818442,5121.35,1707.1166666666668,0,3,3,0.0,0.0,70,Greed,Frequent,Low Volume
2024-05-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,18,6017.309216,482127.94,9096.75358490566,7,0,7,1.0,0.2619047619047619,76,Extreme Greed,Frequent,High Volume
2024-05-21,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,18,1272.088356,618820.65,8594.73125,7,11,18,0.3888888888888889,0.3333333333333333,76,Extreme Greed,Frequent,Low Volume
2024-05-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1,0.0,44995.29,7499.215,0,0,0,,0.0,76,Extreme Greed,Frequent,High Volume
2024-05-23,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1,0.0,10.56,10.56,0,0,0,,0.0,76,Extreme Greed,Frequent,Low Volume
2024-05-23,0x8477e447846c758f5a675856001ea72298fd9cb5,236,413.347329,327801.58,1074.7592786885245,145,11,156,0.9294871794871795,1.5630252100840336,76,Extreme Greed,Frequent,Low Volume
2024-05-23,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,3,0.0,74038.45999999999,3896.7610526315784,0,0,0,,0.1875,76,Extreme Greed,Frequent,Low Volume
2024-05-24,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1,821.949278,50811.899999999994,25405.949999999997,2,0,2,1.0,0.0,74,Greed,Frequent,Low Volume
2024-05-25,0x8477e447846c758f5a675856001ea72298fd9cb5,8,14.126038999999999,4983.98,355.9985714285714,5,0,5,1.0,0.5555555555555556,76,Extreme Greed,Frequent,Low Volume
2024-05-25,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1,0.0,25007.149999999998,12503.574999999999,0,0,0,,2.0,76,Extreme Greed,Frequent,Low Volume
2024-05-26,0x8477e447846c758f5a675856001ea72298fd9cb5,5,5.2257,3213.22,459.03142857142853,2,0,2,1.0,0.4,75,Extreme Greed,Frequent,Low Volume
2024-05-26,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2,773.4582,50763.450000000004,5640.383333333334,2,0,2,1.0,0.0,75,Extreme Greed,Frequent,Low Volume
2024-05-27,0x8477e447846c758f5a675856001ea72298fd9cb5,153,1129.35587,151115.72,602.0546613545816,90,3,93,0.967741935483871,0.5886075949367089,74,Greed,Frequent,Low Volume
2024-05-29,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,5,0.0,30567.34,6113.468,0,0,0,,5.0,72,Greed,Infrequent,Low Volume
2024-05-29,0x8477e447846c758f5a675856001ea72298fd9cb5,134,277.791953,53701.42,337.7447798742138,68,3,71,0.9577464788732394,0.6391752577319587,72,Greed,Frequent,Low Volume
2024-05-30,0x8477e447846c758f5a675856001ea72298fd9cb5,7,20.951433,2838.09,405.4414285714286,5,0,5,1.0,2.5,73,Greed,Frequent,Low Volume
2024-05-31,0x8477e447846c758f5a675856001ea72298fd9cb5,11,25.35812,3636.14,279.70307692307694,4,0,4,1.0,0.4444444444444444,73,Greed,Frequent,Low Volume
2024-06-01,0x8477e447846c758f5a675856001ea72298fd9cb5,19,91.510419,12834.62,513.3848,9,0,9,1.0,0.5625,72,Greed,Frequent,Low Volume
2024-06-02,0x8477e447846c758f5a675856001ea72298fd9cb5,83,192.906947,29464.51,316.822688172043,34,0,34,1.0,0.576271186440678,73,Greed,Frequent,Low Volume
2024-06-03,0x8477e447846c758f5a675856001ea72298fd9cb5,57,562.808208,21466.86,306.66942857142857,44,0,44,1.0,1.6923076923076923,73,Greed,Frequent,Low Volume
2024-06-04,0x8477e447846c758f5a675856001ea72298fd9cb5,44,52.211438,24243.41,457.42283018867926,25,0,25,1.0,0.8928571428571429,73,Greed,Frequent,Low Volume
2024-06-05,0x8477e447846c758f5a675856001ea72298fd9cb5,51,56.055506,25350.77,469.4587037037037,16,1,17,0.9411764705882353,0.4594594594594595,75,Extreme Greed,Frequent,Low Volume
2024-06-06,0x8477e447846c758f5a675856001ea72298fd9cb5,191,274.173187,137557.76,587.8536752136753,100,2,102,0.9803921568627451,0.7727272727272727,78,Extreme Greed,Frequent,Low Volume
2024-06-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4,7329.223137999999,785972.7,15114.859615384614,30,0,30,1.0,3.0,77,Extreme Greed,Frequent,High Volume
2024-06-07,0x8477e447846c758f5a675856001ea72298fd9cb5,233,1573.244278,311529.93,832.9677272727273,146,2,148,0.9864864864864865,0.5203252032520326,77,Extreme Greed,Frequent,Low Volume
2024-06-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2,0.0,1086.13,77.5807142857143,0,0,0,,14.0,77,Extreme Greed,Frequent,Low Volume
2024-06-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3,0.0,45002.65,6428.95,0,0,0,,7.0,72,Greed,Frequent,High Volume
2024-06-08,0x8477e447846c758f5a675856001ea72298fd9cb5,15,129.13883900000002,52349.229999999996,2379.510454545454,8,0,8,1.0,1.75,72,Greed,Frequent,Low Volume
2024-06-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1,0.0,20999.96,4199.992,0,0,0,,5.0,75,Extreme Greed,Frequent,High Volume
2024-06-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2,0.0,1410.26,117.52166666666666,0,0,0,,12.0,75,Extreme Greed,Frequent,Low Volume
2024-06-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1,0.0,24000.3,6000.075,0,0,0,,4.0,72,Greed,Frequent,High Volume
2024-06-10,0x8477e447846c758f5a675856001ea72298fd9cb5,37,31.266804999999998,22587.63,460.97204081632657,18,0,18,1.0,0.5806451612903226,72,Greed,Frequent,Low Volume
2024-06-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,8,0.0,276003.46,13143.021904761907,0,0,0,,21.0,74,Greed,Frequent,High Volume
2024-06-11,0x8477e447846c758f5a675856001ea72298fd9cb5,20,51.081143,18808.46,696.6096296296296,9,0,9,1.0,2.0,74,Greed,Frequent,Low Volume
2024-06-11,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,5,4269.550668,78468.0,1046.24,8,0,8,1.0,75.0,74,Greed,Frequent,Low Volume
2024-06-12,0x8477e447846c758f5a675856001ea72298fd9cb5,153,-21886.531493,191886.99,884.2718433179723,21,57,78,0.2692307692307692,0.5611510791366906,72,Greed,Frequent,Low Volume
2024-06-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1,0.0,1520.97,41.1072972972973,0,0,0,,37.0,72,Greed,Frequent,Low Volume
2024-06-13,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1,-1.40304,11.97,11.97,0,1,1,0.0,1.0,70,Greed,Frequent,Low Volume
2024-06-13,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,4,6634.160155,132565.25,1699.554487179487,19,0,19,1.0,25.0,70,Greed,Frequent,Low Volume
2024-06-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2,0.0,97988.96,6124.31,0,0,0,,16.0,74,Greed,Frequent,High Volume
2024-06-14,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,13,10258.592609,41879.7,2791.98,15,0,15,1.0,15.0,74,Greed,Frequent,Low Volume
2024-06-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,6,2084.433906,592097.63,15581.516578947369,29,0,29,1.0,0.3103448275862069,74,Greed,Frequent,High Volume
2024-06-15,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,4,1285.5244400000001,126252.62,3156.3154999999997,9,0,9,1.0,0.0,74,Greed,Frequent,Low Volume
2024-06-16,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2,0.0,25235.079999999998,2294.0981818181817,0,0,0,,0.0,71,Greed,Frequent,Low Volume
2024-06-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,9,1268.7590360000002,252491.58,18035.112857142856,4,1,5,0.8,1.3333333333333333,71,Greed,Frequent,High Volume
2024-06-17,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2,9330.743339,115888.54000000001,4828.689166666667,21,0,21,1.0,24.0,71,Greed,Frequent,Low Volume
2024-06-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2,0.0,62998.22,8999.745714285715,0,0,0,,7.0,74,Greed,Frequent,High Volume
2024-06-18,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,6,282.57636,200316.57,11128.698333333334,4,0,4,1.0,3.5,74,Greed,Frequent,Low Volume
2024-06-19,0x430f09841d65beb3f27765503d0f850b8bce7713,3,0.0,23168.39,7722.796666666666,0,0,0,,3.0,64,Greed,Infrequent,Low Volume
2024-06-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1,2053.973644,190061.52,11180.089411764706,17,0,17,1.0,0.0,64,Greed,Frequent,High Volume
2024-06-19,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,7,2833.6833,203841.21,4971.736829268292,14,0,14,1.0,0.0,64,Greed,Frequent,Low Volume
2024-06-20,0x430f09841d65beb3f27765503d0f850b8bce7713,1,57478.456026,169507.75,21188.46875,8,0,8,1.0,0.0,60,Greed,Infrequent,Low Volume
2024-06-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2,0.0,29997.36,7499.34,0,0,0,,0.0,60,Greed,Frequent,High Volume
2024-06-20,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2,0.0,8485.69,314.2848148148148,0,0,0,,0.0,60,Greed,Frequent,Low Volume
2024-06-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4,773.5582039999999,74216.28,6746.9345454545455,3,0,3,1.0,11.0,63,Greed,Frequent,High Volume
2024-06-21,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,3,0.0,102048.20999999999,1478.9595652173912,0,0,0,,4.75,63,Greed,Frequent,Low Volume
2024-06-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1,0.0,18000.21,6000.07,0,0,0,,3.0,53,Neutral,Frequent,High Volume
2024-06-22,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,4,756.876565,151594.06,7218.764761904762,8,0,8,1.0,0.05,53,Neutral,Frequent,Low Volume
2024-06-23,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,5,0.0,1792.12,358.424,0,0,0,,0.0,55,Greed,Frequent,Low Volume
2024-06-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,8,0.0,252007.37,12000.350952380952,0,0,0,,21.0,51,Neutral,Frequent,High Volume
2024-06-24,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,5,0.0,150995.43,15099.543,0,0,0,,0.6666666666666666,51,Neutral,Frequent,Low Volume
2024-06-25,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,4,4869.353105,103099.08,2104.062857142857,11,0,11,1.0,0.2894736842105263,30,Fear,Frequent,Low Volume
2024-06-26,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5,4197.732182,364194.84,11748.220645161291,21,0,21,1.0,0.0,46,Neutral,Frequent,High Volume
2024-06-26,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,27,0.0,995.8199999999999,24.288292682926826,0,0,0,,41.0,46,Neutral,Frequent,Low Volume
2024-06-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5,0.0,119990.08,9999.173333333334,0,0,0,,0.0,40,Fear,Frequent,High Volume
2024-06-27,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2,0.0,10496.869999999999,583.1594444444444,0,0,0,,2.0,40,Fear,Frequent,Low Volume
2024-06-29,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4,1842.738325,223530.97,13148.880588235294,13,0,13,1.0,16.0,30,Fear,Frequent,High Volume
2024-06-29,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,11,4307.587820000001,56564.14,975.2437931034483,11,0,11,1.0,0.48717948717948717,30,Fear,Frequent,Low Volume
2024-06-30,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1,0.0,29999.27,9999.756666666666,0,0,0,,3.0,47,Neutral,Frequent,High Volume
2024-06-30,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,9,0.0,521.4200000000001,47.401818181818186,0,0,0,,0.2222222222222222,47,Neutral,Frequent,Low Volume
2024-07-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4,1202.488212,97200.55,7476.965384615385,9,0,9,1.0,0.18181818181818182,53,Neutral,Frequent,High Volume
2024-07-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,20,3863.351096,265469.6,5205.286274509804,17,0,17,1.0,0.0851063829787234,53,Neutral,Frequent,Low Volume
2024-07-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,10,2421.253116,33347.47,1852.6372222222224,13,0,13,1.0,2.6,51,Neutral,Frequent,Low Volume
2024-07-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4,1118.387284,103880.08,10388.008,4,0,4,1.0,10.0,50,Neutral,Frequent,High Volume
2024-07-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,5,0.0,75720.58,9465.0725,0,0,0,,8.0,50,Neutral,Frequent,Low Volume
2024-07-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,6,0.0,255022.22,18215.87285714286,0,0,0,,14.0,44,Fear,Frequent,High Volume
2024-07-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,6,0.0,175545.79,15958.708181818183,0,0,0,,11.0,44,Fear,Frequent,Low Volume
2024-07-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7,0.0,270298.74,13514.937,0,0,0,,20.0,29,Fear,Frequent,High Volume
2024-07-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,11,0.0,1991.15,165.92916666666667,0,0,0,,12.0,29,Fear,Frequent,Low Volume
2024-07-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,6,108.87217799999999,2490.17,103.75708333333334,7,0,7,1.0,2.4285714285714284,26,Fear,Frequent,Low Volume
2024-07-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,7,61.428942,498.75,49.875,10,0,10,1.0,0.0,29,Fear,Frequent,Low Volume
2024-07-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1,0.0,497.64,497.64,0,0,0,,1.0,28,Fear,Frequent,Low Volume
2024-07-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,12,648.984412,2736.45,182.42999999999998,15,0,15,1.0,0.0,27,Fear,Frequent,Low Volume
2024-07-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4,11595.627026,671917.11,15625.97930232558,33,0,33,1.0,0.30303030303030304,28,Fear,Frequent,High Volume
2024-07-10,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,3,382.10788099999996,15983.1,1229.4692307692308,5,0,5,1.0,0.0,28,Fear,Frequent,Low Volume
2024-07-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5,1876.812082,169887.02,8941.422105263156,9,0,9,1.0,1.1111111111111112,29,Fear,Frequent,High Volume
2024-07-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3,0.0,76006.65,7600.664999999999,0,0,0,,10.0,25,Fear,Frequent,High Volume
2024-07-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1,1412.314654,13576.32,1508.48,9,0,9,1.0,9.0,25,Fear,Frequent,Low Volume
2024-07-13,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1,2678.839374,138690.01,10668.462307692309,13,0,13,1.0,0.0,25,Fear,Frequent,High Volume
2024-07-13,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1,234.778463,499.18,124.795,4,0,4,1.0,0.0,25,Fear,Frequent,Low Volume
